layout,grid,R,T,obstacle_density,sigma,trials,feasible_rate,conditional_success,avg_rcp_success,mean_detour_success,mean_path_success,avg_steps_success,avg_conf_success
random,20,2,0.2,0.38,0.1,5,0.8,0.0,0.0,0.0,0.0,0.0,0.0
random,20,5,0.2,0.38,0.1,5,0.8,1.0,39175.0,1.0,39.5,39.5,1.0,0.0
random,10,5,0.2,0.1,0.1,100,1.0,1.0,8100.0,1.0,18,18,1.0,0.0
random,10,5,0.2,0.2,0.1,100,1.0,1.0,8100.0,1.0,18,18,1.0,0.0
random,10,5,0.2,0.3,0.1,100,1.0,1.0,8374.0,1.0,18.28,18.28,1.0,0.0
